"team_id","team_name","team_url","conference_id","conference","division","year","season_id"
NA,"Houston Christian","/teams/197537",914,"Southland",1,2018,NA
NA,"Lamar University","/teams/197557",914,"Southland",1,2018,NA
NA,"McNeese","/teams/197575",914,"Southland",1,2018,NA
NA,"New Orleans","/teams/197604",914,"Southland",1,2018,NA
NA,"Nicholls","/teams/197607",914,"Southland",1,2018,NA
NA,"Northwestern St.","/teams/197618",914,"Southland",1,2018,NA
NA,"SFA","/teams/197679",914,"Southland",1,2018,NA
NA,"Sam Houston","/teams/197654",914,"Southland",1,2018,NA
NA,"Southeastern La.","/teams/197669",914,"Southland",1,2018,NA
NA,"UIW","/teams/197735",914,"Southland",1,2018,NA
NA,"North Dakota St.","/teams/197612",819,"Summit League",1,2018,NA
NA,"Omaha","/teams/197598",819,"Summit League",1,2018,NA
NA,"Oral Roberts","/teams/197627",819,"Summit League",1,2018,NA
NA,"Purdue Fort Wayne","/teams/197544",819,"Summit League",1,2018,NA
NA,"South Dakota St.","/teams/197666",819,"Summit League",1,2018,NA
NA,"Western Ill.","/teams/197713",819,"Summit League",1,2018,NA
NA,"App State","/teams/197452",818,"Sun Belt",1,2018,NA
NA,"Arkansas St.","/teams/197455",818,"Sun Belt",1,2018,NA
NA,"Coastal Carolina","/teams/197496",818,"Sun Belt",1,2018,NA
NA,"Ga. Southern","/teams/197526",818,"Sun Belt",1,2018,NA
NA,"Georgia St.","/teams/197527",818,"Sun Belt",1,2018,NA
NA,"Little Rock","/teams/197457",818,"Sun Belt",1,2018,NA
NA,"Louisiana","/teams/197677",818,"Sun Belt",1,2018,NA
NA,"South Alabama","/teams/197664",818,"Sun Belt",1,2018,NA
NA,"Texas St.","/teams/197676",818,"Sun Belt",1,2018,NA
NA,"Troy","/teams/197694",818,"Sun Belt",1,2018,NA
NA,"ULM","/teams/197613",818,"Sun Belt",1,2018,NA
NA,"UT Arlington","/teams/197689",818,"Sun Belt",1,2018,NA
NA,"CSU Bakersfield","/teams/197475",923,"WAC",1,2018,NA
NA,"Chicago St.","/teams/197492",923,"WAC",1,2018,NA
NA,"Grand Canyon","/teams/197729",923,"WAC",1,2018,NA
NA,"New Mexico St.","/teams/197602",923,"WAC",1,2018,NA
NA,"Northern Colo.","/teams/197615",923,"WAC",1,2018,NA
NA,"Sacramento St.","/teams/197480",923,"WAC",1,2018,NA
NA,"Seattle U","/teams/197732",923,"WAC",1,2018,NA
NA,"UTRGV","/teams/197631",923,"WAC",1,2018,NA
NA,"Utah Valley","/teams/197743",923,"WAC",1,2018,NA
NA,"BYU","/teams/197468",922,"WCC",1,2018,NA
NA,"Gonzaga","/teams/197530",922,"WCC",1,2018,NA
NA,"LMU (CA)","/teams/197566",922,"WCC",1,2018,NA
NA,"Pacific","/teams/197630",922,"WCC",1,2018,NA
NA,"Pepperdine","/teams/197634",922,"WCC",1,2018,NA
NA,"Portland","/teams/197636",922,"WCC",1,2018,NA
NA,"Saint Mary's (CA)","/teams/197652",922,"WCC",1,2018,NA
NA,"San Diego","/teams/197657",922,"WCC",1,2018,NA
NA,"San Francisco","/teams/197658",922,"WCC",1,2018,NA
NA,"Santa Clara","/teams/197660",922,"WCC",1,2018,NA
NA,"Cincinnati","/teams/509001",823,"AAC",1,2021,NA
NA,"East Carolina","/teams/509016",823,"AAC",1,2021,NA
NA,"Houston","/teams/509046",823,"AAC",1,2021,NA
NA,"Memphis","/teams/509084",823,"AAC",1,2021,NA
NA,"South Fla.","/teams/509173",823,"AAC",1,2021,NA
NA,"Tulane","/teams/508901",823,"AAC",1,2021,NA
NA,"UCF","/teams/508998",823,"AAC",1,2021,NA
NA,"Wichita St.","/teams/508922",823,"AAC",1,2021,NA
NA,"Boston College","/teams/508974",821,"ACC",1,2021,NA
NA,"Clemson","/teams/509003",821,"ACC",1,2021,NA
NA,"Duke","/teams/509015",821,"ACC",1,2021,NA
NA,"Florida St.","/teams/509027",821,"ACC",1,2021,NA
NA,"Georgia Tech","/teams/509036",821,"ACC",1,2021,NA
NA,"Louisville","/teams/509072",821,"ACC",1,2021,NA
NA,"Miami (FL)","/teams/509087",821,"ACC",1,2021,NA
NA,"NC State","/teams/509118",821,"ACC",1,2021,NA
NA,"North Carolina","/teams/509101",821,"ACC",1,2021,NA
NA,"Notre Dame","/teams/509127",821,"ACC",1,2021,NA
NA,"Pittsburgh","/teams/509142",821,"ACC",1,2021,NA
NA,"Virginia","/teams/508912",821,"ACC",1,2021,NA
NA,"Virginia Tech","/teams/508911",821,"ACC",1,2021,NA
NA,"Wake Forest","/teams/508914",821,"ACC",1,2021,NA
NA,"Bellarmine","/teams/509202",920,"ASUN",1,2021,NA
NA,"FGCU","/teams/508950",920,"ASUN",1,2021,NA
NA,"Jacksonville","/teams/509057",920,"ASUN",1,2021,NA
NA,"Kennesaw St.","/teams/508938",920,"ASUN",1,2021,NA
NA,"Liberty","/teams/509067",920,"ASUN",1,2021,NA
NA,"Lipscomb","/teams/508949",920,"ASUN",1,2021,NA
NA,"North Ala.","/teams/508952",920,"ASUN",1,2021,NA
NA,"North Florida","/teams/508942",920,"ASUN",1,2021,NA
NA,"Stetson","/teams/509186",920,"ASUN",1,2021,NA
NA,"Binghamton","/teams/508973",845,"America East",1,2021,NA
NA,"Hartford","/teams/509040",845,"America East",1,2021,NA
NA,"Maine","/teams/509075",845,"America East",1,2021,NA
NA,"NJIT","/teams/509109",845,"America East",1,2021,NA
NA,"Stony Brook","/teams/509187",845,"America East",1,2021,NA
NA,"UAlbany","/teams/508959",845,"America East",1,2021,NA
NA,"UMBC","/teams/509079",845,"America East",1,2021,NA
NA,"UMass Lowell","/teams/509073",845,"America East",1,2021,NA
NA,"Davidson","/teams/509011",820,"Atlantic 10",1,2021,NA
NA,"Dayton","/teams/509012",820,"Atlantic 10",1,2021,NA
NA,"Fordham","/teams/509029",820,"Atlantic 10",1,2021,NA
NA,"George Mason","/teams/509031",820,"Atlantic 10",1,2021,NA
NA,"George Washington","/teams/509032",820,"Atlantic 10",1,2021,NA
NA,"La Salle","/teams/509063",820,"Atlantic 10",1,2021,NA
NA,"Massachusetts","/teams/509082",820,"Atlantic 10",1,2021,NA
NA,"Rhode Island","/teams/509149",820,"Atlantic 10",1,2021,NA
NA,"Richmond","/teams/509151",820,"Atlantic 10",1,2021,NA
NA,"Saint Joseph's","/teams/509157",820,"Atlantic 10",1,2021,NA
NA,"Saint Louis","/teams/509158",820,"Atlantic 10",1,2021,NA
NA,"St. Bonaventure","/teams/509155",820,"Atlantic 10",1,2021,NA
NA,"VCU","/teams/508909",820,"Atlantic 10",1,2021,NA
NA,"Baylor","/teams/508971",25354,"Big 12",1,2021,NA
NA,"Kansas","/teams/509060",25354,"Big 12",1,2021,NA
NA,"Kansas St.","/teams/509059",25354,"Big 12",1,2021,NA
NA,"Oklahoma","/teams/509132",25354,"Big 12",1,2021,NA
NA,"Oklahoma St.","/teams/509131",25354,"Big 12",1,2021,NA
NA,"TCU","/teams/508892",25354,"Big 12",1,2021,NA
NA,"Texas","/teams/508896",25354,"Big 12",1,2021,NA
NA,"Texas Tech","/teams/508894",25354,"Big 12",1,2021,NA
NA,"West Virginia","/teams/508917",25354,"Big 12",1,2021,NA
NA,"Butler","/teams/508981",30184,"Big East",1,2021,NA
NA,"Creighton","/teams/509009",30184,"Big East",1,2021,NA
NA,"Georgetown","/teams/509033",30184,"Big East",1,2021,NA
NA,"Seton Hall","/teams/509168",30184,"Big East",1,2021,NA
NA,"St. John's (NY)","/teams/509156",30184,"Big East",1,2021,NA
NA,"UConn","/teams/509006",30184,"Big East",1,2021,NA
NA,"Villanova","/teams/508908",30184,"Big East",1,2021,NA
NA,"Xavier","/teams/508927",30184,"Big East",1,2021,NA
NA,"Campbell","/teams/508995",826,"Big South",1,2021,NA
NA,"Charleston So.","/teams/508970",826,"Big South",1,2021,NA
NA,"Gardner-Webb","/teams/508936",826,"Big South",1,2021,NA
NA,"High Point","/teams/508947",826,"Big South",1,2021,NA
NA,"Longwood","/teams/509069",826,"Big South",1,2021,NA
NA,"Presbyterian","/teams/508939",826,"Big South",1,2021,NA
NA,"Radford","/teams/509148",826,"Big South",1,2021,NA
NA,"UNC Asheville","/teams/509100",826,"Big South",1,2021,NA
NA,"USC Upstate","/teams/508945",826,"Big South",1,2021,NA
NA,"Winthrop","/teams/508924",826,"Big South",1,2021,NA
NA,"Illinois","/teams/509048",827,"Big Ten",1,2021,NA
NA,"Indiana","/teams/509051",827,"Big Ten",1,2021,NA
NA,"Iowa","/teams/509054",827,"Big Ten",1,2021,NA
NA,"Maryland","/teams/509080",827,"Big Ten",1,2021,NA
NA,"Michigan","/teams/509089",827,"Big Ten",1,2021,NA
NA,"Michigan St.","/teams/509088",827,"Big Ten",1,2021,NA
NA,"Minnesota","/teams/509091",827,"Big Ten",1,2021,NA
NA,"Nebraska","/teams/509105",827,"Big Ten",1,2021,NA
NA,"Northwestern","/teams/509126",827,"Big Ten",1,2021,NA
NA,"Ohio St.","/teams/509129",827,"Big Ten",1,2021,NA
NA,"Penn St.","/teams/509139",827,"Big Ten",1,2021,NA
NA,"Purdue","/teams/509146",827,"Big Ten",1,2021,NA
NA,"Rutgers","/teams/509153",827,"Big Ten",1,2021,NA
NA,"CSU Bakersfield","/teams/508983",904,"Big West",1,2021,NA
NA,"CSUN","/teams/508987",904,"Big West",1,2021,NA
NA,"Cal Poly","/teams/508982",904,"Big West",1,2021,NA
NA,"Cal St. Fullerton","/teams/508985",904,"Big West",1,2021,NA
NA,"Hawaii","/teams/509042",904,"Big West",1,2021,NA
NA,"Long Beach St.","/teams/508986",904,"Big West",1,2021,NA
NA,"UC Davis","/teams/508991",904,"Big West",1,2021,NA
NA,"UC Irvine","/teams/508992",904,"Big West",1,2021,NA
NA,"UC Riverside","/teams/508994",904,"Big West",1,2021,NA
NA,"UC San Diego","/teams/509216",904,"Big West",1,2021,NA
NA,"UC Santa Barbara","/teams/508989",904,"Big West",1,2021,NA
NA,"Col. of Charleston","/teams/508933",837,"CAA",1,2021,NA
NA,"Delaware","/teams/509014",837,"CAA",1,2021,NA
NA,"Elon","/teams/508935",837,"CAA",1,2021,NA
NA,"Hofstra","/teams/509043",837,"CAA",1,2021,NA
NA,"James Madison","/teams/509058",837,"CAA",1,2021,NA
NA,"Northeastern","/teams/509121",837,"CAA",1,2021,NA
NA,"Towson","/teams/508899",837,"CAA",1,2021,NA
NA,"UNCW","/teams/509104",837,"CAA",1,2021,NA
NA,"William & Mary","/teams/508923",837,"CAA",1,2021,NA
NA,"Charlotte","/teams/509102",24312,"CUSA",1,2021,NA
NA,"FIU","/teams/509026",24312,"CUSA",1,2021,NA
NA,"Fla. Atlantic","/teams/509025",24312,"CUSA",1,2021,NA
NA,"Louisiana Tech","/teams/509071",24312,"CUSA",1,2021,NA
NA,"Marshall","/teams/509078",24312,"CUSA",1,2021,NA
NA,"Middle Tenn.","/teams/509090",24312,"CUSA",1,2021,NA
NA,"Old Dominion","/teams/509133",24312,"CUSA",1,2021,NA
NA,"Rice","/teams/509150",24312,"CUSA",1,2021,NA
NA,"Southern Miss.","/teams/509179",24312,"CUSA",1,2021,NA
NA,"UAB","/teams/508958",24312,"CUSA",1,2021,NA
NA,"UTSA","/teams/508897",24312,"CUSA",1,2021,NA
NA,"Western Ky.","/teams/508920",24312,"CUSA",1,2021,NA
NA,"Milwaukee","/teams/508925",881,"Horizon",1,2021,NA
NA,"Northern Ky.","/teams/509124",881,"Horizon",1,2021,NA
NA,"Oakland","/teams/509128",881,"Horizon",1,2021,NA
NA,"Purdue Fort Wayne","/teams/509052",881,"Horizon",1,2021,NA
NA,"UIC","/teams/509049",881,"Horizon",1,2021,NA
NA,"Wright St.","/teams/508926",881,"Horizon",1,2021,NA
NA,"Youngstown St.","/teams/508929",881,"Horizon",1,2021,NA
NA,"Brown","/teams/508978",865,"Ivy League",1,2021,NA
NA,"Columbia","/teams/509005",865,"Ivy League",1,2021,NA
NA,"Cornell","/teams/509008",865,"Ivy League",1,2021,NA
NA,"Dartmouth","/teams/509010",865,"Ivy League",1,2021,NA
NA,"Harvard","/teams/509041",865,"Ivy League",1,2021,NA
NA,"Penn","/teams/509140",865,"Ivy League",1,2021,NA
NA,"Princeton","/teams/509145",865,"Ivy League",1,2021,NA
NA,"Yale","/teams/508928",865,"Ivy League",1,2021,NA
NA,"Canisius","/teams/508996",871,"MAAC",1,2021,NA
NA,"Fairfield","/teams/509022",871,"MAAC",1,2021,NA
NA,"Iona","/teams/509053",871,"MAAC",1,2021,NA
NA,"Manhattan","/teams/509076",871,"MAAC",1,2021,NA
NA,"Marist","/teams/509077",871,"MAAC",1,2021,NA
NA,"Monmouth","/teams/509096",871,"MAAC",1,2021,NA
NA,"Niagara","/teams/509113",871,"MAAC",1,2021,NA
NA,"Quinnipiac","/teams/509147",871,"MAAC",1,2021,NA
NA,"Rider","/teams/509152",871,"MAAC",1,2021,NA
NA,"Saint Peter's","/teams/509160",871,"MAAC",1,2021,NA
NA,"Siena","/teams/509169",871,"MAAC",1,2021,NA
NA,"Akron","/teams/508890",875,"MAC",1,2021,NA
NA,"Ball St.","/teams/508969",875,"MAC",1,2021,NA
NA,"Bowling Green","/teams/508975",875,"MAC",1,2021,NA
NA,"Central Mich.","/teams/508999",875,"MAC",1,2021,NA
NA,"Eastern Mich.","/teams/509020",875,"MAC",1,2021,NA
NA,"Kent St.","/teams/509061",875,"MAC",1,2021,NA
NA,"Miami (OH)","/teams/509086",875,"MAC",1,2021,NA
NA,"NIU","/teams/509123",875,"MAC",1,2021,NA
NA,"Ohio","/teams/509130",875,"MAC",1,2021,NA
NA,"Toledo","/teams/508898",875,"MAC",1,2021,NA
NA,"Western Mich.","/teams/508921",875,"MAC",1,2021,NA
NA,"Bethune-Cookman","/teams/508972",876,"MEAC",1,2021,NA
NA,"Coppin St.","/teams/509007",876,"MEAC",1,2021,NA
NA,"Delaware St.","/teams/509013",876,"MEAC",1,2021,NA
NA,"Florida A&M","/teams/509024",876,"MEAC",1,2021,NA
NA,"N.C. A&T","/teams/509116",876,"MEAC",1,2021,NA
NA,"N.C. Central","/teams/509117",876,"MEAC",1,2021,NA
NA,"Norfolk St.","/teams/509115",876,"MEAC",1,2021,NA
NA,"UMES","/teams/509081",876,"MEAC",1,2021,NA
NA,"Bradley","/teams/508976",884,"MVC",1,2021,NA
NA,"DBU","/teams/508934",884,"MVC",1,2021,NA
NA,"Evansville","/teams/509021",884,"MVC",1,2021,NA
NA,"Illinois St.","/teams/509047",884,"MVC",1,2021,NA
NA,"Indiana St.","/teams/509050",884,"MVC",1,2021,NA
NA,"Missouri St.","/teams/509181",884,"MVC",1,2021,NA
NA,"Southern Ill.","/teams/509177",884,"MVC",1,2021,NA
NA,"Valparaiso","/teams/508906",884,"MVC",1,2021,NA
NA,"Air Force","/teams/508902",5486,"Mountain West",1,2021,NA
NA,"Fresno St.","/teams/508984",5486,"Mountain West",1,2021,NA
NA,"Nevada","/teams/509108",5486,"Mountain West",1,2021,NA
NA,"New Mexico","/teams/509111",5486,"Mountain West",1,2021,NA
NA,"San Diego St.","/teams/509163",5486,"Mountain West",1,2021,NA
NA,"San Jose St.","/teams/509166",5486,"Mountain West",1,2021,NA
NA,"UNLV","/teams/509107",5486,"Mountain West",1,2021,NA
NA,"Bryant","/teams/508979",846,"NEC",1,2021,NA
NA,"Central Conn. St.","/teams/508997",846,"NEC",1,2021,NA
NA,"FDU","/teams/509023",846,"NEC",1,2021,NA
NA,"LIU","/teams/509068",846,"NEC",1,2021,NA
NA,"Merrimack","/teams/508931",846,"NEC",1,2021,NA
NA,"Mount St. Mary's","/teams/509098",846,"NEC",1,2021,NA
NA,"Sacred Heart","/teams/509154",846,"NEC",1,2021,NA
NA,"Wagner","/teams/508913",846,"NEC",1,2021,NA
NA,"Austin Peay","/teams/508968",902,"OVC",1,2021,NA
NA,"Belmont","/teams/508946",902,"OVC",1,2021,NA
NA,"Eastern Ill.","/teams/509018",902,"OVC",1,2021,NA
NA,"Eastern Ky.","/teams/509019",902,"OVC",1,2021,NA
NA,"Jacksonville St.","/teams/509056",902,"OVC",1,2021,NA
NA,"Morehead St.","/teams/509097",902,"OVC",1,2021,NA
NA,"Murray St.","/teams/509099",902,"OVC",1,2021,NA
NA,"SIUE","/teams/509178",902,"OVC",1,2021,NA
NA,"Southeast Mo. St.","/teams/509174",902,"OVC",1,2021,NA
NA,"Tennessee Tech","/teams/509188",902,"OVC",1,2021,NA
NA,"UT Martin","/teams/509190",902,"OVC",1,2021,NA
NA,"Arizona","/teams/508963",905,"Pac-12",1,2021,NA
NA,"Arizona St.","/teams/508962",905,"Pac-12",1,2021,NA
NA,"California","/teams/508990",905,"Pac-12",1,2021,NA
NA,"Oregon","/teams/509136",905,"Pac-12",1,2021,NA
NA,"Oregon St.","/teams/509135",905,"Pac-12",1,2021,NA
NA,"Southern California","/teams/509176",905,"Pac-12",1,2021,NA
NA,"Stanford","/teams/509184",905,"Pac-12",1,2021,NA
NA,"UCLA","/teams/508993",905,"Pac-12",1,2021,NA
NA,"Utah","/teams/508905",905,"Pac-12",1,2021,NA
NA,"Washington","/teams/508916",905,"Pac-12",1,2021,NA
NA,"Washington St.","/teams/508915",905,"Pac-12",1,2021,NA
NA,"Army West Point","/teams/508903",838,"Patriot",1,2021,NA
NA,"Bucknell","/teams/508980",838,"Patriot",1,2021,NA
NA,"Holy Cross","/teams/509044",838,"Patriot",1,2021,NA
NA,"Lafayette","/teams/509064",838,"Patriot",1,2021,NA
NA,"Lehigh","/teams/509066",838,"Patriot",1,2021,NA
NA,"Navy","/teams/508904",838,"Patriot",1,2021,NA
NA,"Alabama","/teams/508957",911,"SEC",1,2021,NA
NA,"Arkansas","/teams/508965",911,"SEC",1,2021,NA
NA,"Auburn","/teams/508967",911,"SEC",1,2021,NA
NA,"Florida","/teams/509028",911,"SEC",1,2021,NA
NA,"Georgia","/teams/509037",911,"SEC",1,2021,NA
NA,"Kentucky","/teams/509062",911,"SEC",1,2021,NA
NA,"LSU","/teams/509070",911,"SEC",1,2021,NA
NA,"Mississippi St.","/teams/509092",911,"SEC",1,2021,NA
NA,"Missouri","/teams/509095",911,"SEC",1,2021,NA
NA,"Ole Miss","/teams/509094",911,"SEC",1,2021,NA
NA,"South Carolina","/teams/509171",911,"SEC",1,2021,NA
NA,"Tennessee","/teams/509189",911,"SEC",1,2021,NA
NA,"Texas A&M","/teams/508891",911,"SEC",1,2021,NA
NA,"Vanderbilt","/teams/508907",911,"SEC",1,2021,NA
NA,"Alabama A&M","/teams/508955",916,"SWAC",1,2021,NA
NA,"Alabama St.","/teams/508956",916,"SWAC",1,2021,NA
NA,"Alcorn","/teams/508960",916,"SWAC",1,2021,NA
NA,"Ark.-Pine Bluff","/teams/508941",916,"SWAC",1,2021,NA
NA,"Grambling","/teams/509039",916,"SWAC",1,2021,NA
NA,"Jackson St.","/teams/509055",916,"SWAC",1,2021,NA
NA,"Mississippi Val.","/teams/509093",916,"SWAC",1,2021,NA
NA,"Prairie View","/teams/509144",916,"SWAC",1,2021,NA
NA,"Southern U.","/teams/509180",916,"SWAC",1,2021,NA
NA,"Texas Southern","/teams/508893",916,"SWAC",1,2021,NA
NA,"ETSU","/teams/509017",912,"SoCon",1,2021,NA
NA,"Mercer","/teams/509085",912,"SoCon",1,2021,NA
NA,"Samford","/teams/509162",912,"SoCon",1,2021,NA
NA,"The Citadel","/teams/509002",912,"SoCon",1,2021,NA
NA,"UNC Greensboro","/teams/509103",912,"SoCon",1,2021,NA
NA,"VMI","/teams/508910",912,"SoCon",1,2021,NA
NA,"Western Caro.","/teams/508918",912,"SoCon",1,2021,NA
NA,"Wofford","/teams/508944",912,"SoCon",1,2021,NA
NA,"A&M-Corpus Christi","/teams/508948",914,"Southland",1,2021,NA
NA,"Abilene Christian","/teams/508954",914,"Southland",1,2021,NA
NA,"Central Ark.","/teams/508930",914,"Southland",1,2021,NA
NA,"Houston Christian","/teams/509045",914,"Southland",1,2021,NA
NA,"Lamar University","/teams/509065",914,"Southland",1,2021,NA
NA,"McNeese","/teams/509083",914,"Southland",1,2021,NA
NA,"New Orleans","/teams/509112",914,"Southland",1,2021,NA
NA,"Nicholls","/teams/509114",914,"Southland",1,2021,NA
NA,"Northwestern St.","/teams/509125",914,"Southland",1,2021,NA
NA,"SFA","/teams/509185",914,"Southland",1,2021,NA
NA,"Sam Houston","/teams/509161",914,"Southland",1,2021,NA
NA,"Southeastern La.","/teams/509175",914,"Southland",1,2021,NA
NA,"UIW","/teams/508943",914,"Southland",1,2021,NA
NA,"North Dakota St.","/teams/509119",819,"Summit League",1,2021,NA
NA,"Omaha","/teams/509106",819,"Summit League",1,2021,NA
NA,"Oral Roberts","/teams/509134",819,"Summit League",1,2021,NA
NA,"South Dakota St.","/teams/509172",819,"Summit League",1,2021,NA
NA,"Western Ill.","/teams/508919",819,"Summit League",1,2021,NA
NA,"App State","/teams/508961",818,"Sun Belt",1,2021,NA
NA,"Arkansas St.","/teams/508964",818,"Sun Belt",1,2021,NA
NA,"Coastal Carolina","/teams/509004",818,"Sun Belt",1,2021,NA
NA,"Ga. Southern","/teams/509034",818,"Sun Belt",1,2021,NA
NA,"Georgia St.","/teams/509035",818,"Sun Belt",1,2021,NA
NA,"Little Rock","/teams/508966",818,"Sun Belt",1,2021,NA
NA,"Louisiana","/teams/509183",818,"Sun Belt",1,2021,NA
NA,"South Alabama","/teams/509170",818,"Sun Belt",1,2021,NA
NA,"Texas St.","/teams/509182",818,"Sun Belt",1,2021,NA
NA,"Troy","/teams/508900",818,"Sun Belt",1,2021,NA
NA,"ULM","/teams/509120",818,"Sun Belt",1,2021,NA
NA,"UT Arlington","/teams/508895",818,"Sun Belt",1,2021,NA
NA,"California Baptist","/teams/508953",923,"WAC",1,2021,NA
NA,"Grand Canyon","/teams/508937",923,"WAC",1,2021,NA
NA,"New Mexico St.","/teams/509110",923,"WAC",1,2021,NA
NA,"Northern Colo.","/teams/509122",923,"WAC",1,2021,NA
NA,"Sacramento St.","/teams/508988",923,"WAC",1,2021,NA
NA,"Seattle U","/teams/508940",923,"WAC",1,2021,NA
NA,"Tarleton St.","/teams/509348",923,"WAC",1,2021,NA
NA,"UTRGV","/teams/509138",923,"WAC",1,2021,NA
NA,"Utah Tech","/teams/509412",923,"WAC",1,2021,NA
NA,"Utah Valley","/teams/508951",923,"WAC",1,2021,NA
NA,"BYU","/teams/508977",922,"WCC",1,2021,NA
NA,"Gonzaga","/teams/509038",922,"WCC",1,2021,NA
NA,"LMU (CA)","/teams/509074",922,"WCC",1,2021,NA
NA,"Pacific","/teams/509137",922,"WCC",1,2021,NA
NA,"Pepperdine","/teams/509141",922,"WCC",1,2021,NA
NA,"Portland","/teams/509143",922,"WCC",1,2021,NA
NA,"Saint Mary's (CA)","/teams/509159",922,"WCC",1,2021,NA
NA,"San Diego","/teams/509164",922,"WCC",1,2021,NA
NA,"San Francisco","/teams/509165",922,"WCC",1,2021,NA
NA,"Santa Clara","/teams/509167",922,"WCC",1,2021,NA
NA,"Cincinnati","/teams/526385",823,"AAC",1,2022,NA
NA,"East Carolina","/teams/526400",823,"AAC",1,2022,NA
NA,"Houston","/teams/526429",823,"AAC",1,2022,NA
NA,"Memphis","/teams/526467",823,"AAC",1,2022,NA
NA,"South Fla.","/teams/526556",823,"AAC",1,2022,NA
NA,"Tulane","/teams/526287",823,"AAC",1,2022,NA
NA,"UCF","/teams/526383",823,"AAC",1,2022,NA
NA,"Wichita St.","/teams/526308",823,"AAC",1,2022,NA
NA,"Boston College","/teams/526359",821,"ACC",1,2022,NA
NA,"Clemson","/teams/526387",821,"ACC",1,2022,NA
NA,"Duke","/teams/526399",821,"ACC",1,2022,NA
NA,"Florida St.","/teams/526411",821,"ACC",1,2022,NA
NA,"Georgia Tech","/teams/526419",821,"ACC",1,2022,NA
NA,"Louisville","/teams/526455",821,"ACC",1,2022,NA
NA,"Miami (FL)","/teams/526470",821,"ACC",1,2022,NA
NA,"NC State","/teams/526501",821,"ACC",1,2022,NA
NA,"North Carolina","/teams/526484",821,"ACC",1,2022,NA
NA,"Notre Dame","/teams/526510",821,"ACC",1,2022,NA
NA,"Pittsburgh","/teams/526525",821,"ACC",1,2022,NA
NA,"Virginia","/teams/526298",821,"ACC",1,2022,NA
NA,"Virginia Tech","/teams/526297",821,"ACC",1,2022,NA
NA,"Wake Forest","/teams/526300",821,"ACC",1,2022,NA
NA,"Bellarmine","/teams/526574",920,"ASUN",1,2022,NA
NA,"Central Ark.","/teams/526316",920,"ASUN",1,2022,NA
NA,"Eastern Ky.","/teams/526403",920,"ASUN",1,2022,NA
NA,"FGCU","/teams/526335",920,"ASUN",1,2022,NA
NA,"Jacksonville","/teams/526440",920,"ASUN",1,2022,NA
NA,"Jacksonville St.","/teams/526439",920,"ASUN",1,2022,NA
NA,"Kennesaw St.","/teams/526323",920,"ASUN",1,2022,NA
NA,"Liberty","/teams/526450",920,"ASUN",1,2022,NA
NA,"Lipscomb","/teams/526334",920,"ASUN",1,2022,NA
NA,"North Ala.","/teams/526337",920,"ASUN",1,2022,NA
NA,"North Florida","/teams/526327",920,"ASUN",1,2022,NA
NA,"Stetson","/teams/526569",920,"ASUN",1,2022,NA
NA,"Binghamton","/teams/526358",845,"America East",1,2022,NA
NA,"Hartford","/teams/526423",845,"America East",1,2022,NA
NA,"Maine","/teams/526458",845,"America East",1,2022,NA
NA,"NJIT","/teams/526492",845,"America East",1,2022,NA
NA,"Stony Brook","/teams/526570",845,"America East",1,2022,NA
NA,"UAlbany","/teams/526344",845,"America East",1,2022,NA
NA,"UMBC","/teams/526462",845,"America East",1,2022,NA
NA,"UMass Lowell","/teams/526456",845,"America East",1,2022,NA
NA,"Davidson","/teams/526395",820,"Atlantic 10",1,2022,NA
NA,"Dayton","/teams/526396",820,"Atlantic 10",1,2022,NA
NA,"Fordham","/teams/526413",820,"Atlantic 10",1,2022,NA
NA,"George Mason","/teams/526414",820,"Atlantic 10",1,2022,NA
NA,"George Washington","/teams/526415",820,"Atlantic 10",1,2022,NA
NA,"Massachusetts","/teams/526465",820,"Atlantic 10",1,2022,NA
NA,"Rhode Island","/teams/526532",820,"Atlantic 10",1,2022,NA
NA,"Richmond","/teams/526534",820,"Atlantic 10",1,2022,NA
NA,"Saint Joseph's","/teams/526540",820,"Atlantic 10",1,2022,NA
NA,"Saint Louis","/teams/526541",820,"Atlantic 10",1,2022,NA
NA,"St. Bonaventure","/teams/526538",820,"Atlantic 10",1,2022,NA
NA,"VCU","/teams/526295",820,"Atlantic 10",1,2022,NA
NA,"Baylor","/teams/526356",25354,"Big 12",1,2022,NA
NA,"Kansas","/teams/526443",25354,"Big 12",1,2022,NA
NA,"Kansas St.","/teams/526442",25354,"Big 12",1,2022,NA
NA,"Oklahoma","/teams/526515",25354,"Big 12",1,2022,NA
NA,"Oklahoma St.","/teams/526514",25354,"Big 12",1,2022,NA
NA,"TCU","/teams/526278",25354,"Big 12",1,2022,NA
NA,"Texas","/teams/526282",25354,"Big 12",1,2022,NA
NA,"Texas Tech","/teams/526280",25354,"Big 12",1,2022,NA
NA,"West Virginia","/teams/526303",25354,"Big 12",1,2022,NA
NA,"Butler","/teams/526366",30184,"Big East",1,2022,NA
NA,"Creighton","/teams/526393",30184,"Big East",1,2022,NA
NA,"Georgetown","/teams/526416",30184,"Big East",1,2022,NA
NA,"Seton Hall","/teams/526551",30184,"Big East",1,2022,NA
NA,"St. John's (NY)","/teams/526539",30184,"Big East",1,2022,NA
NA,"UConn","/teams/526390",30184,"Big East",1,2022,NA
NA,"Villanova","/teams/526294",30184,"Big East",1,2022,NA
NA,"Xavier","/teams/526313",30184,"Big East",1,2022,NA
